tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,promotional_or_irrelevant,pro_trump,hostile_to_trump,sarcastic_about_trump,ambivalent_about_trump,nationalist_pro_trump,anti_elite_pro_trump,fearful_pro_trump,optimistic_about_trump,skeptical_of_trump,disengaged_from_trump
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1840145860304466015,screenshot_8.png,1,tweet,The Trump campaign is still not where it needs to be.,Farhan Khan,A screenshot of a tweet. The tweet displays a picture of a man, likely Donald Trump," with text overlayed that reads ""The Trump campaign is still not where it needs to be.""",40,3,1,463,Sep 25,false,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.5
1840145860304466015,screenshot_8.png,1,tweet,Subscribe to Premium to write your own longer posts.,,,,,,,,,,,,,,,,,,
Write longer posts and apply formatting such as bold, italic and table.,Montana Kon,"A tweet with a promotional image. The image shows a graphic of Donald Trump and the text ""Subscribe to Premium to write your own longer posts.""",60,1,1,483,Sep 25,true,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,,,
1840145860304466015,screenshot_9.png,1,tweet,TRUMP DOES NOT NEED TO BEAT HARRIS.,Berry @Berry17,A tweet expressing a political viewpoint. The image likely features a picture of Donald Trump and Kamala Harris, possibly in a campaign-related context. The emotion conveyed is likely a political stance, possibly supporting Trump.,0,0,0,0,Sep 28, 2020,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1840145860304466015,screenshot_9.png,1,tweet,TRUMP NEEDS TO BEAT,Farhan Khan,A tweet expressing a political viewpoint. The image likely features a picture of Donald Trump, possibly in a campaign-related context. The emotion conveyed is likely a political stance, possibly supporting Trump.,0,0,0,0,,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_0.png,1,tweet,ARIZONA TOMORROW is the last day to vote in early-person. Make sure your voice is heard! [https://SwampTheVote.donaldjtrump.com/arizona/],Donald J. Trump,A promotional image for early voting in Arizona," featuring the text \\""ARIZONA SWAMP THE VOTE!\\"" and a call to action to vote early in person.",0,0,0,0,,false,1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.5,-1.0
1852107222882619749,screenshot_1.png,1,tweet,Declaration of Memes @Liberty_Copy - Nov 1\nWe need to bring back the nuclear family\nMASCULINE MEN INSPIRE FEMININE WOMEN,Declaration of Memes,"A meme-style image with a family and a man chopping wood. The text \TOO BIG TO RIG\"" is displayed prominently on the image. The image appears to be a political statement or commentary", possibly related to election integrity or a broader social commentary on family values. The creator likely intends to convey a sense of frustration, anger," or concern about political issues.""",17300,59,2300,2300000,"12:55 AM, Nov 1, 2024",false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_10.png,1,tweet,For porcelain collectors, presenting our new Coffee Pot and Demi Tasse, Porcelain treasure.,Albert Latham,A humorous image of Donald Trump as a figure inside a broken porcelain coffee cup. The image is likely intended to be satirical or critical of Trump, conveying a sense of mockery and disapproval.,46,7,11,15.9k,Nov 1,false,0.0,0.5,0.7,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_11.png,1,tweet,Who did you or who are you voting for?\nDonald Trump\nKyrn Kamala Harris,Pissed Off American,"A tweet expressing a political opinion, likely in the context of an election. The image shows a poll, asking for opinions on who people are voting for. The image is likely intended to be persuasive, and may evoke emotions of anger or frustration.",762,5,18,100000,Nov 1,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_12.png,1,tweet,We're for Impeach!,Cute Cats @cutecats_,"An image of a person holding a sign that says \TOO BIG TO RIG\"" in large"," bold letters. The image appears to be a protest or demonstration against election fraud. The emotion conveyed is likely one of anger and frustration.""",552,4,1,0,Nov - 1,false,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1852107222882619749,screenshot_14.png,1,tweet,TOO BIG TO RIG,Bella,"A person holding a sign that says \TOO BIG TO RIG\"" in large", bold letters. The image suggests a message of opposition to election manipulation or corruption. The emotion conveyed is likely one of concern, anger," or determination.""",3,1,1,28k,Nov 1,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_15.png,1,tweet,Polls show Trump is up 4.2% in Arizona Even Democrats are admitting the truth,ChicagoRay,A tweet expressing a political opinion about a poll showing a lead for Donald Trump in Arizona. The image conveys a sense of confidence and perhaps a degree of triumphalism,9,24,82,256k,Nov-1,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1852107222882619749,screenshot_15.png,1,tweet,I thought Trump looked presidential,JoePublicJ,A tweet expressing an opinion about Donald Trump's appearance, possibly in a political context. The image conveys a sense of observation and perhaps a degree of judgment,48,1,48,48k,Nov-1,false,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1852107222882619749,screenshot_15.png,1,tweet,A Vote for Trump is a Vote for Saving America,FarhanKhan,A tweet expressing a political opinion about voting for Donald Trump. The image conveys a sense of advocacy and support,15,1,1,15k,Nov-1,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1852107222882619749,screenshot_16.png,1,tweet,Mr. Positive @SzrZfE890\nNov-1\nThe left is already cheating.,Mr. Positive,A pumpkin-headed image of Donald Trump sitting at a table surrounded by pumpkins. The image appears to be a Halloween-themed depiction of Trump. The overall tone seems to be satirical or critical, potentially expressing disapproval of Trump or his actions.,3031,449,42000,0,Nov-1,false,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.5
1852107222882619749,screenshot_16.png,1,reply,Jordan @jdanazzama\nNov-1\nDo it Arizona!,Jordan,A pumpkin-headed image of Donald Trump sitting at a table surrounded by pumpkins. The image appears to be a Halloween-themed depiction of Trump. The overall tone seems to be satirical or critical, potentially expressing disapproval of Trump or his actions.,0,0,0,0,Nov-1,false,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.5
1852107222882619749,screenshot_17.png,1,tweet,if you're young I want to follow you,DanDawgAZ,"A picture of a person holding a sign that says 'TOO BIG TO RIG'. The image is likely intended to convey a message of opposition to election fraud or manipulation. The emotions associated with the image are likely anger, frustration, and determination.",99,2,4,490,Nov 1,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_17.png,1,tweet,Make America Green Again!,Steve,"A picture of a plant or a flower with vibrant colors. The image is likely intended to convey a message of hope, growth, and renewal. The emotions associated with the image are likely optimism, positivity, and a sense of new beginnings.",4,0,0,420,Nov 1,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_18.png,1,tweet,ARIZONA IS ALL IN FOR KAMALA HARRIS!  AZ is sick of Lake and Garbage Force One.,BigBlueWaveUSA,"A picture of a large sign that says \\TOO BIG TO RIG\\"" in large", bold, capital letters. The sign is held by someone in the image. The image appears to be conveying a message of protest or opposition to something," possibly election fraud. The overall emotion is one of anger and determination.""",303,4,45,0,Nov 1, 2024,false,0.0,1.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_18.png,1,tweet,THIS is the Desert Diamond Arena in Glendale, Arizona. It's a 20,000 person capacity venue and it's absolutely packed. He endorsed Kamala Harris. The Republican mayor of Mesa was there. He is a vital signal. #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne #HarristheRealDeal #HarristheFuture #HarristheOne, ,1,tweet,THIS is the Desert Diamond Arena in Glendale, Arizona. It's a 20,000 person capacity venue and it's absolutely packed. He endorsed Kamala Harris. The Republican mayor of Mesa,,,,,,,,,,
1852107222882619749,screenshot_19.png,1,tweet,Happy Halloween Mr. T!,GROKWSKY,A graphic image of a cartoon character, Mr. T, dressed in a Halloween costume, standing amidst pumpkins. The image appears to be a humorous representation of the Halloween holiday.,124,5,78,13k,Jul 18,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_19.png,1,tweet,You're going to win in a landslide!,Benjamin,A celebratory image, likely a campaign-related post, expressing optimism about a political outcome.,14,1,9,389,Nov 1,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_2.png,1,tweet,My name is Alex Stone. I am 29-years-old. I'll be casting my first ballot for President of the United States for rightful President, Donald J. Trump! Who's with me?,Alex Stone,"A digital image of a person wearing a baseball cap with the American flag on it. The image is accompanied by the text ""FEMININE WOMEN INSPIRE MASCULINE MEN"". The overall impression is of a political statement supporting Donald Trump",19,125,57,3031,Nov 1,false,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
1852107222882619749,screenshot_20.png,1,tweet,"THEY'RE NOT AFTER ME, THEY'RE AFTER YOU... I'M JUST STANDING IN THE WAY!!",Farhan Khan,"A tweet expressing a stance against a perceived threat, potentially political or societal, with a sense of defiance and resistance. The image conveys a feeling of determination and possibly a degree of concern or anxiety about the future.",1,0,0,18k,23h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_21.png,1,reply,Trump is a traitor to the Constitution!,Gary,A user named Gary is replying to a tweet by Donald Trump, expressing strong disapproval of Trump's actions. The image conveys a sense of anger and condemnation,0,0,0,0,Nov 1,false,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_22.png,1,tweet,So, with the Presidential & WMD issues, the DNC & the Democrat party do working closely with Big Tech Companies & Fraud & Deception.  RIGHTFUL, the Winner of the 2020 Election & Democrat party ne this type and magnitude allows for a new set of rules, regulations, and articles and would not violate the Constitution.  Our great Founders didn\'t want, and even those found in the Constitution, False & Fraudulent Elections!,@realDonaldTrump,A tweet expressing strong opinions about election fraud and the role of the Democratic party and big tech companies. The tone is accusatory and suggests a conspiracy,3031,9,57,0,Nov-1,false,1.0,-1.0,0.0
1852107222882619749,screenshot_22.png,1,tweet,Brown Eyed Susan will appear in @SMG1,@FranklinKhan9611,A tweet announcing the appearance of Brown Eyed Susan on a specific platform or show. The tone is neutral and informative,2,3,3,153000,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_23.png,1,tweet,I am your retribution.,pv,"A graphic image with the text \I am your retribution\"". The image likely conveys a sense of anger", resentment," or retribution.  The creator is expressing a strong negative sentiment towards someone or something.""",9,4,28,11000,20h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_23.png,1,tweet,Heang No. #tension between contestants is unreal this week #ShaSha #Salero #Esvi #vote for what you are loving about #Trump #Carriem #Maynate #Hunican #grandfathere #salero #traisers #BossDaddy8,Heang No.,The image is a tweet with a caption that is likely part of a discussion or debate about a TV show or similar content. The creator is expressing their opinion or observation about the show.,100,2,3,502,20h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_23.png,1,tweet,"Fit The Call Myself. #SelfCustody. Nov 1 I am in my late 20s. I will be casting my ballot for President of the United States for the rightful candidate, Donald J. Trump.",Farhan Khan,A tweet expressing support for Donald Trump. The creator is likely a supporter of Trump and is expressing their intention to vote for him. The image conveys a positive sentiment towards Trump.,0,0,0,0,Nov 1,false,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0
1852107222882619749,screenshot_24.png,1,tweet,The competition is fierce this week—who do you think has the best election strategy? #shahsil #frenz #Trump #Piraine #Nayatma #Hunican #planetareald #frenz #swanson #BigBoss #BigBoss #Million #Trump,Heang Ng,A tweet expressing interest in the election strategies of various candidates. The tone is neutral and informative,1,1,0,3031,4/06,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_24.png,1,tweet,Make sure to get out and vote early in person by tomorrow to secure our voice. Let's keep pushing for Trump's victory. #swanson #HeVote,Emaan Ali,A tweet encouraging people to vote early. The tone is supportive of a candidate (Trump),151,1,3,2025,Nov-1,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1852107222882619749,screenshot_24.png,1,tweet,Let's do this! Make your voice sure counts—get out and vote early. #SwansonVote,shahid Nadeem,A tweet encouraging people to vote early. The tone is supportive of voting,35,0,0,135,12th,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_24.png,1,tweet,Arizona, don't miss your chance to make your voice heard tomorrow, November 1,,,,,0,0,0,0,,,,,0,0,0,
1852107222882619749,screenshot_28.png,1,tweet,DJT tried to walk 6 feet to a garbage truck, tripped, and almost fell on his ass. Where are his medical records?,Brown Eyed Susan,A tweet expressing negative sentiment towards a person, likely a political figure. The image is of a person attempting to walk, and the text is critical and sarcastic,16,0,0,472,Nov-29-1,false,-1.0,0.5,0.8,0.0,0.0,0.0
1852107222882619749,screenshot_29.png,1,tweet,"Enjoy your stickers for st... <a href=\""https://st.kme.com/sticker.jpg\"">st.kme.com/sticker.jpg</a>",jay,A tweet promoting stickers for a social media campaign. The image is likely a screenshot of a social media post with stickers. The emotion is likely promotional and positive.,259,1,10,1.3K,Nov 1, 2023,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_29.png,1,tweet,"Arizona Tomorrow is the last day to vote early in-person. Make sure your voice is heard! #SwamVote <a href=\""https://vote.donaldtrump.com/arizona\"">vote.donaldtrump.com/arizona</a>",Donald J. Trump,"A tweet promoting early voting in Arizona. The image is a promotional graphic with the text ""SWAMP THE VOTE"" and other details. The emotion is likely promotional and encouraging voter participation.",0,0,0,0,Nov 1, 2023,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852107222882619749,screenshot_6.png,1,tweet,MAKE IT TOO BIG TO RIG,,,,,,,,,,,,,,,,,,
TRUMP TRUMP MAGA,CaptainBarabaa,"A picture of Donald Trump with the words \MAKE IT TOO BIG TO RIG\"" and \""TRUMP TRUMP MAGA\"" displayed prominently. The image appears to be a promotional or supportive post for Donald Trump.""",76,14,3,3041,Jul 3, 14,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852107222882619749,screenshot_9.png,1,tweet,Coffee Pot and Demitasse, presenting our new Porcelain Eye Wall decor. Porcelain treasure.,Brown Eyed Susan,"A person holding a sign that says ""GARBAGE FOR TRUMP"" with a picture of a person wearing a t-shirt that says ""MAKE AMERICAN GARBAGE GREAT STORES"". The image conveys a negative sentiment towards Donald Trump.",1,0,0,10k,Nov 29,false,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0
1852119259729822180,screenshot_0.png,1,tweet,Mark Cuban, a really dumb guy, who thinks he's 'hot stuff' but he's absolutely nothing. Actually, now there is saying I don't surround myself with strong women, now it is very wrong. I surround myself with the strongest women of the world. This is such a fool. All women are great, whether strong or not. With the understanding that he's constantly on Television while being President, and for the reason that I tuned him out completely critical, only because he called incessantly, told him, very pointedly, while Mark calls in of everything, I just can't be taking too look. Look, I've got a lot of things to do. Also, I felt, greatly, because he's a very insincere guy, and a major event, always has been and always will be both inside and out. He should respect back, and he's an unattractive nobody. He likes nobody
